147,6,5,2,7,8,10,0,2,1,8,6,3,5,6,5,5,6,5,3,2,5,7,4,3,7,9,4,8,3,4,6,6,2,5,4,7,6,4,5,3,4,4,5,4,5,5,3,4,2,6,3,7,6,7,4,2,7,7,8,0,5,4,3,4,3,6,6,0,6,4,6,6,2,4,6,8,6,5,6,4,4,4,7,5,6,9,4,2,6,7,3,2,4,5,6,8,4,3,5,8,7,4,6,5,10,3,9,6,3,5,2,6,2,6,3,2,5,8,3,4,8,6,5,4,3,3,3,8,6,4,5,5,4,3,6,7,7,5,7,3,6,2,5,4,4,5,7,5,9,7,5,5,4,5,2,4,6,4,6,6,4,3,6,4,5,6,9,6,6,5,4,7,6,2,8,7,5,8,5,6,2,6,4,4,7,5,7,5,,,75,73,63,55,101,78,72,86,82,104,66,68,56,83,86,85,68,70,71,88,86,80,88,79,90,78,77,61,83,90,86,85,91,79,85,73,82,71,97,85,63,65,87
148,6,8,5,6,7,4,5,6,7,6,3,4,6,3,7,4,3,5,6,5,5,6,6,4,7,6,3,1,7,4,7,3,5,6,5,6,4,3,6,6,6,4,5,2,4,7,3,2,3,5,5,8,3,8,4,4,2,4,5,6,5,3,3,3,1,6,4,6,7,5,5,1,4,3,3,7,5,2,5,7,6,7,4,5,3,8,5,6,3,4,7,5,3,9,1,7,7,4,7,6,1,4,3,6,4,2,4,6,4,4,5,5,4,3,6,5,3,1,3,6,5,9,6,4,6,2,6,5,8,2,3,3,8,6,7,7,4,7,3,3,4,8,7,3,7,4,4,3,5,4,3,7,2,5,8,8,6,6,7,3,5,5,7,5,4,4,6,2,6,2,1,5,5,5,7,8,4,2,3,5,6,7,4,5,6,2,4,5,,,86,72,71,77,73,94,82,77,95,70,84,66,76,77,79,73,99,76,69,83,70,71,80,79,82,65,79,79,65,80,79,91,84,87,92,98,76,87,72,81,62,81,82
149,6,6,1,5,7,1,6,8,5,6,4,6,6,5,4,3,4,3,10,3,5,6,5,3,5,1,5,4,6,7,8,4,4,4,6,7,2,7,6,4,4,3,4,2,4,7,6,9,7,6,5,1,5,2,5,6,0,2,1,7,7,4,6,2,6,6,7,3,10,7,5,4,5,5,4,7,6,5,8,1,4,4,4,0,2,5,5,5,8,4,6,5,5,7,7,7,5,8,2,3,8,10,6,6,5,8,4,6,8,4,7,5,3,6,6,2,4,8,6,4,7,7,2,5,3,5,5,4,1,3,9,4,6,8,5,5,6,2,5,4,5,5,6,7,2,1,5,9,5,4,7,7,6,7,4,7,7,2,5,9,5,6,7,2,5,4,8,5,5,2,7,7,6,4,3,6,4,6,7,3,5,4,3,5,2,2,5,4,,,78,70,86,77,71,75,79,85,69,73,108,90,74,77,75,79,80,81,96,67,92,59,60,70,74,86,79,81,79,73,85,100,73,71,79,90,74,92,67,75,87,93,67
150,4,7,4,6,6,3,4,5,3,3,5,6,3,4,6,6,6,6,6,9,7,7,3,9,4,2,2,6,5,6,2,2,4,1,5,6,8,5,6,4,6,5,4,5,1,8,3,5,7,6,9,3,6,4,8,6,3,5,6,4,4,4,6,2,2,6,8,6,7,7,4,6,6,3,4,5,3,8,7,4,6,4,6,7,7,2,1,4,6,7,3,2,6,4,4,6,8,4,6,3,8,7,7,5,7,4,4,3,6,6,5,5,5,6,7,4,4,7,7,5,8,5,6,4,9,3,5,6,3,5,6,3,6,3,3,6,1,4,4,4,7,9,7,8,3,4,4,5,8,6,4,5,7,5,6,2,8,4,7,1,7,11,7,10,5,7,1,7,3,2,6,5,6,4,10,5,5,4,5,7,5,5,3,6,7,6,5,6,,,97,82,64,86,69,88,83,83,72,93,97,56,71,92,67,82,94,82,92,87,80,74,89,80,80,86,87,100,81,72,99,87,84,94,75,84,91,90,77,71,79,97,73
151,8,7,6,4,6,1,5,2,4,6,4,4,6,4,7,13,7,5,5,7,5,5,5,5,8,8,7,2,3,4,7,7,3,4,7,6,4,5,7,5,6,6,4,4,6,3,5,0,5,2,4,3,4,7,3,6,5,4,7,7,5,4,6,3,3,3,6,6,2,7,8,8,5,5,3,5,9,7,7,5,4,4,3,5,6,7,9,2,5,8,6,11,3,6,5,7,6,4,5,2,7,4,7,5,7,7,4,5,7,6,7,4,9,3,3,5,7,2,6,8,4,4,4,8,4,7,5,4,5,3,7,6,5,2,4,8,6,9,4,6,6,7,11,3,6,7,5,5,2,8,5,10,8,7,2,8,5,3,3,5,6,4,6,4,6,6,8,4,5,4,3,6,5,4,7,4,7,7,3,5,7,7,2,4,6,10,4,3,,,85,85,79,68,70,77,91,84,97,86,66,82,81,78,68,70,71,69,79,91,68,91,73,87,67,82,92,60,78,86,75,82,75,88,74,62,67,85,82,67,76,69,91
152,5,7,3,5,3,4,7,4,2,4,7,2,5,7,10,7,6,7,5,3,7,5,5,3,5,4,3,8,6,6,6,4,9,5,6,7,5,7,9,5,4,6,7,6,2,5,5,8,5,6,7,4,4,7,6,4,7,5,8,6,6,7,2,3,5,2,6,2,6,7,9,8,2,3,10,6,7,5,3,3,4,2,5,4,3,4,8,5,9,3,6,3,8,4,3,5,9,4,5,3,6,1,7,2,7,6,6,3,2,5,3,5,5,5,5,4,5,4,4,4,5,7,4,3,1,4,5,5,4,6,3,6,6,6,5,6,4,7,2,5,4,7,9,3,6,5,9,4,4,2,4,4,5,4,2,7,3,2,7,1,6,4,2,-1,4,7,9,5,4,6,2,3,5,1,2,5,6,5,7,5,5,5,4,5,4,6,8,5,,,82,84,74,98,74,81,79,83,73,75,67,71,70,81,78,53,77,74,79,89,61,66,82,98,80,77,78,89,91,82,72,84,103,92,56,86,84,93,77,86,98,89,99
153,5,4,5,7,5,7,2,8,7,2,5,6,6,4,7,8,3,7,8,4,3,7,8,5,3,4,3,8,5,8,5,4,6,6,3,4,4,7,5,4,6,3,4,7,2,4,4,2,5,1,3,5,4,3,6,4,6,2,4,5,2,8,2,6,6,10,6,5,7,8,4,4,4,6,5,8,3,3,3,8,6,7,5,5,6,5,5,2,4,7,5,5,5,4,10,5,7,6,3,7,4,2,6,5,0,8,5,7,8,5,3,4,5,5,3,7,6,3,3,4,9,3,3,6,6,5,7,4,7,8,7,7,6,5,2,6,4,5,7,1,8,8,1,4,4,3,1,6,4,9,7,8,4,2,4,6,5,5,3,7,4,8,7,5,6,6,3,7,7,7,3,4,6,3,4,6,3,4,3,4,1,6,4,5,2,4,6,7,,,96,80,90,78,89,80,97,70,92,75,83,92,93,89,68,99,73,80,83,65,94,72,82,73,99,91,78,76,89,87,91,95,78,87,64,90,65,77,76,92,95,75,77
154,7,6,5,4,9,8,2,5,5,6,7,6,4,2,4,4,6,5,3,6,3,3,6,6,6,6,10,6,5,5,10,1,4,1,4,6,8,6,4,3,6,4,4,5,3,3,6,3,5,7,6,6,4,7,3,6,3,5,5,2,7,5,5,6,6,5,4,5,6,3,4,5,4,0,5,3,4,8,5,5,5,5,3,4,3,5,3,3,5,1,5,7,7,3,6,4,4,6,6,6,4,3,7,4,4,6,6,2,6,7,3,6,2,5,7,3,4,3,2,4,5,5,5,2,8,6,6,2,12,4,3,6,3,3,5,2,3,6,6,4,6,9,3,5,1,7,5,2,4,5,4,4,4,5,1,1,5,2,7,6,9,3,6,4,7,5,3,5,5,-3,4,2,9,5,6,0,7,4,6,5,5,6,6,3,4,10,5,4,,,79,93,91,62,66,84,88,98,93,78,77,96,71,84,84,85,72,69,88,93,81,66,69,81,76,85,86,84,81,78,77,83,80,91,63,73,75,82,81,80,73,79,101
155,6,5,4,6,4,6,6,6,7,3,6,7,5,-1,7,5,8,3,4,7,4,4,5,1,4,3,6,1,5,5,4,5,8,5,1,5,3,2,6,6,4,4,5,2,6,5,4,7,6,5,9,2,4,5,6,4,7,6,9,5,6,4,4,4,7,8,3,4,5,5,6,8,5,5,6,4,3,4,6,6,8,6,5,6,8,7,2,4,6,7,5,6,6,7,7,6,3,5,5,9,5,3,7,4,7,6,6,5,6,6,8,6,3,3,4,2,4,2,8,3,7,4,6,4,5,4,6,4,7,6,4,4,3,4,5,5,7,2,1,9,5,1,3,4,5,6,5,6,4,6,7,5,5,4,3,3,4,4,2,7,5,7,7,2,6,7,5,7,7,7,8,5,2,4,3,4,6,7,6,4,7,6,3,4,4,1,5,5,,,82,87,78,55,91,107,80,69,78,67,94,70,76,82,66,96,90,68,74,77,76,85,82,95,70,74,92,64,69,80,62,84,80,96,72,84,88,85,70,88,70,85,96
156,3,6,2,0,2,5,4,3,7,5,7,7,5,7,6,3,5,6,7,3,6,2,7,5,6,3,8,4,3,3,6,7,6,4,6,5,6,7,3,6,4,3,7,5,3,6,2,11,4,3,3,3,7,5,9,4,7,8,7,6,5,5,3,3,8,8,5,5,2,3,4,4,6,7,9,4,3,2,4,5,4,3,5,5,8,4,6,3,7,7,1,4,7,4,3,10,8,6,6,5,2,12,0,4,8,4,2,3,4,5,4,3,7,6,6,3,6,4,3,5,5,7,6,3,3,7,1,6,6,7,6,4,6,5,6,4,5,6,6,2,6,5,7,3,4,3,4,6,5,3,4,2,3,7,4,2,8,0,2,4,7,3,8,3,5,9,6,4,5,7,5,3,4,7,3,9,5,6,6,4,4,6,7,3,5,5,4,3,,,83,84,83,78,89,91,69,84,83,81,88,74,90,65,69,105,72,84,65,88,70,88,96,68,78,75,80,93,77,92,82,66,99,105,82,79,90,89,80,62,77,78,72
157,7,3,5,4,5,5,4,2,5,7,6,7,7,5,4,5,6,6,5,5,3,6,5,8,6,8,4,1,4,4,7,4,5,3,5,6,6,7,7,4,7,7,0,4,4,5,8,5,4,5,9,2,5,10,5,3,6,3,8,1,6,7,2,6,1,4,3,7,4,3,4,5,4,5,9,8,5,5,4,7,6,1,8,5,4,4,8,4,2,4,3,3,3,7,4,3,6,0,7,5,10,4,6,6,6,4,6,6,3,7,6,4,5,3,9,6,1,5,5,6,5,5,9,5,5,8,5,5,6,6,2,7,4,4,2,6,6,7,6,4,4,5,8,5,2,4,2,5,4,5,7,5,7,5,4,4,5,5,3,6,4,3,8,6,8,7,7,0,6,3,7,6,4,4,10,5,5,3,5,4,4,7,6,8,7,5,5,6,,,92,82,78,72,91,90,80,79,82,101,82,91,91,76,57,79,72,86,86,85,68,84,79,78,80,79,81,71,76,98,83,77,84,69,74,79,80,72,75,83,67,93,84
158,2,3,5,5,4,8,7,4,5,6,2,3,7,-2,6,4,6,6,3,6,7,6,6,7,5,2,5,4,8,8,6,5,4,8,5,6,6,8,7,5,5,3,4,7,8,3,7,7,9,4,6,1,4,7,6,1,3,7,7,5,6,4,8,7,5,7,9,5,6,8,9,2,7,5,5,5,8,1,5,3,1,6,6,7,7,6,7,0,4,5,3,3,3,6,4,6,7,3,6,2,6,5,7,4,5,6,6,8,6,8,6,4,7,6,5,4,7,5,7,4,6,7,8,6,6,6,5,9,5,6,1,10,4,4,6,4,2,7,5,6,5,2,1,6,3,5,9,7,5,5,4,6,4,3,9,5,6,4,4,5,7,8,3,6,5,3,6,2,4,5,5,6,4,3,4,2,6,8,6,4,8,4,2,5,7,5,2,4,,,93,73,88,75,75,89,75,91,72,68,78,88,76,70,70,86,84,90,90,96,85,79,97,80,71,82,79,68,78,79,53,93,83,78,102,81,70,69,88,82,84,72,73
159,4,5,2,3,5,3,8,7,0,5,10,6,4,6,1,4,5,9,9,2,6,6,6,4,5,1,7,8,2,2,4,7,3,4,7,6,7,7,5,6,4,4,1,3,8,-2,5,5,4,5,6,5,4,5,4,6,5,6,3,4,4,8,4,7,10,6,7,5,4,7,6,4,5,5,5,5,6,7,5,4,9,1,5,3,5,7,5,4,2,7,10,4,6,3,7,4,4,3,6,7,3,4,8,5,7,5,1,5,6,4,6,0,8,7,4,5,5,5,4,11,6,4,6,5,5,3,3,5,7,6,4,6,11,5,9,1,6,8,3,6,5,5,9,5,6,7,4,6,3,8,8,2,7,8,5,5,11,7,4,5,5,4,7,6,2,6,5,3,9,8,8,6,4,4,2,6,6,2,5,4,4,3,3,6,8,3,5,2,,,73,79,71,98,93,60,74,82,78,95,70,80,53,71,85,81,91,61,81,82,91,76,96,79,82,65,76,82,96,84,77,75,80,89,84,80,68,64,86,75,80,73,82
160,6,2,6,4,5,4,3,4,8,7,7,2,7,4,7,6,5,6,3,5,5,8,2,5,4,-2,2,3,5,5,3,6,6,8,8,5,7,3,5,3,3,3,6,8,8,5,7,4,7,8,7,4,7,4,4,4,2,5,4,8,4,5,9,1,8,5,3,7,5,2,4,4,7,3,5,8,5,5,5,5,2,4,5,4,9,8,9,6,6,4,6,7,5,4,6,5,6,3,3,4,5,3,6,6,4,5,1,4,6,3,4,5,7,2,5,8,4,6,7,6,3,6,5,7,4,7,8,4,8,7,6,5,8,2,3,4,4,6,3,5,0,7,8,6,4,2,10,5,4,5,6,7,0,4,8,3,5,7,4,7,5,8,8,3,3,4,4,4,5,5,8,5,6,1,6,1,5,2,8,6,3,5,5,5,6,3,5,4,,,60,84,86,73,73,87,76,84,94,77,88,80,76,95,79,69,73,72,62,95,68,72,97,78,79,76,65,90,84,76,89,78,70,66,95,80,72,79,83,105,66,101,78
161,2,4,6,5,7,4,4,7,5,6,7,2,7,7,2,6,5,7,6,5,4,3,6,6,5,3,4,5,3,5,2,5,7,3,7,6,5,2,4,5,5,5,3,1,2,8,4,5,3,4,4,4,2,5,3,3,4,3,7,4,8,6,5,4,7,3,7,3,4,4,6,6,5,4,5,5,7,4,4,1,7,7,0,8,6,3,6,4,4,5,6,5,2,7,3,5,4,3,5,8,5,8,3,5,6,2,7,5,6,4,8,4,4,6,1,3,9,8,5,7,7,7,4,7,7,3,5,5,5,2,5,6,8,5,2,6,8,6,3,0,6,6,1,4,5,6,4,1,8,7,4,4,2,5,7,4,9,7,5,3,5,7,5,5,4,3,6,5,5,4,10,5,9,7,5,5,4,6,2,5,7,9,7,7,9,4,5,4,,,87,67,95,69,92,79,79,77,82,73,69,58,96,91,80,85,95,83,71,60,78,78,77,68,56,73,66,87,77,80,75,83,88,81,81,71,93,91,66,59,73,80,86
162,6,0,5,1,5,6,5,5,5,5,4,2,5,8,6,7,6,7,2,4,3,1,4,4,6,3,2,7,6,6,3,5,7,4,7,8,9,9,9,5,4,4,7,7,8,5,7,4,7,8,5,2,3,7,2,4,4,8,5,10,5,7,5,9,7,4,7,8,5,5,3,2,3,7,5,3,4,6,5,5,7,9,4,7,7,8,6,5,6,7,3,7,4,6,6,3,3,4,1,5,4,4,7,3,6,3,4,6,8,3,2,7,5,3,7,5,5,5,5,4,5,4,4,7,9,5,6,4,8,7,9,8,4,4,5,4,5,4,7,3,7,4,8,5,5,4,5,6,7,7,4,3,6,6,5,4,6,4,7,6,4,6,10,5,4,3,7,4,4,6,5,2,5,6,3,4,1,7,6,5,5,5,7,5,4,4,8,4,,,82,74,88,65,92,64,87,76,103,68,84,84,71,81,92,69,77,91,85,91,85,59,97,61,83,77,61,74,79,64,68,69,83,91,76,75,63,80,76,69,82,85,71
163,3,5,9,10,5,1,2,4,3,8,3,5,3,6,1,8,5,7,3,1,8,6,10,7,4,3,3,8,6,9,4,4,2,3,8,7,1,7,5,7,7,5,2,5,6,8,6,5,5,4,6,6,6,4,0,5,9,7,2,2,6,8,7,5,7,3,3,4,10,7,7,5,6,6,6,6,2,4,7,7,6,6,5,3,5,3,6,3,5,6,5,4,4,6,8,5,3,2,-1,6,6,3,6,7,3,4,3,4,6,3,4,8,2,6,5,2,7,7,4,8,7,5,3,5,1,1,5,7,2,3,1,3,4,5,5,8,4,8,3,6,5,1,2,5,8,4,4,7,9,5,2,5,9,8,4,5,8,5,4,3,2,10,3,5,7,6,3,8,6,4,5,6,5,1,4,5,6,3,5,8,6,6,5,4,7,-2,8,5,,,77,75,66,85,85,75,93,85,74,76,82,78,89,88,60,72,79,84,76,79,70,85,81,81,88,77,64,86,91,84,92,72,79,90,76,73,73,71,87,72,80,84,83
164,7,9,5,8,3,7,7,5,3,2,3,3,5,7,5,4,1,4,4,8,8,6,9,7,5,8,4,6,6,2,4,4,3,6,3,8,8,6,1,4,1,4,3,6,3,3,4,5,6,6,6,2,4,6,3,4,5,4,2,5,4,4,7,6,2,4,1,10,7,3,2,5,6,5,5,3,5,8,5,6,4,3,5,3,3,6,7,2,4,7,6,7,6,3,5,2,3,3,3,5,9,5,6,7,6,4,4,7,4,4,6,2,4,5,11,6,5,10,7,4,7,10,4,4,6,3,7,6,2,3,0,5,5,4,3,7,3,7,8,7,6,6,4,6,5,8,6,5,1,6,3,3,6,4,6,5,6,5,5,6,4,4,4,2,7,3,5,6,6,6,3,5,5,3,2,3,3,4,3,5,6,5,5,3,7,2,5,6,,,86,86,48,87,83,86,81,76,76,83,78,87,85,72,72,79,66,73,92,79,90,80,69,70,76,78,81,90,92,74,74,65,83,82,75,92,84,85,74,87,73,82,67
165,3,8,8,4,7,0,2,5,4,5,1,4,5,3,4,7,6,3,5,3,5,6,5,4,6,5,9,4,7,5,1,3,4,6,4,3,4,6,5,5,3,7,6,6,1,3,0,0,8,4,5,8,6,7,4,4,8,4,1,8,4,6,2,6,3,6,3,1,5,3,5,6,4,8,5,8,6,5,8,4,6,4,7,5,6,6,7,6,3,4,3,7,4,-2,1,6,6,4,5,5,4,7,7,5,4,4,7,5,5,6,3,8,7,7,6,7,6,6,7,5,8,2,6,4,2,6,5,5,6,6,6,6,6,3,9,7,3,4,4,5,4,8,7,6,2,6,4,4,5,8,6,6,4,7,3,4,6,5,3,5,7,5,2,6,4,5,7,3,6,9,2,1,1,3,3,5,8,9,8,4,4,7,7,4,1,6,1,3,,,82,78,77,102,76,72,79,82,69,79,87,73,68,69,84,86,98,75,85,92,106,81,72,89,81,75,81,74,90,80,84,95,81,73,68,93,62,88,85,93,71,73,79
166,7,2,7,3,4,5,8,2,6,4,3,4,4,5,5,4,8,7,6,5,8,5,7,4,2,6,3,8,5,3,1,1,10,9,6,5,6,4,5,4,2,7,4,4,2,5,5,4,7,8,4,6,9,4,3,5,5,10,2,7,4,7,4,6,0,7,5,6,5,4,6,5,7,4,6,2,5,4,4,7,8,3,3,7,4,1,5,8,5,2,7,6,1,7,7,4,3,6,7,6,7,5,5,5,3,1,6,9,8,4,4,6,6,7,4,2,2,6,6,5,4,4,7,3,6,4,4,2,5,6,5,8,5,8,5,7,5,5,6,5,5,5,7,6,3,6,3,7,3,6,5,6,7,5,6,6,0,3,4,7,4,5,7,5,3,4,2,6,6,5,5,6,5,6,6,5,6,6,1,7,5,1,6,5,5,6,11,5,,,67,79,85,59,73,75,81,76,95,89,73,82,90,80,81,79,71,63,76,78,72,68,60,83,83,70,80,78,93,92,95,74,65,70,78,78,86,78,82,86,96,90,85
167,5,2,7,4,7,4,2,7,6,8,3,6,9,6,6,3,6,7,5,6,4,4,7,6,1,5,5,4,6,2,6,3,4,6,7,5,5,7,7,5,10,8,5,5,6,5,4,7,6,4,6,0,0,10,0,6,5,6,5,9,8,3,5,8,1,3,6,6,5,6,4,7,5,7,7,4,6,6,5,3,5,3,2,1,2,6,3,4,5,6,3,6,9,6,5,7,4,6,7,3,7,6,6,3,5,4,5,2,5,5,7,6,5,7,6,6,3,7,5,5,3,4,4,3,3,6,5,4,6,3,8,3,3,5,3,5,6,5,5,5,5,4,6,4,6,3,9,5,6,8,4,4,5,4,4,9,3,3,5,5,3,8,3,4,4,5,4,4,3,5,7,5,7,2,10,4,4,8,6,5,7,6,1,4,7,4,8,7,,,81,80,86,72,83,70,81,86,72,82,72,66,89,81,102,84,81,92,88,73,69,98,79,62,74,88,85,77,78,74,93,86,71,68,69,76,58,78,79,88,81,74,62
168,1,6,5,6,2,4,7,6,7,7,6,3,7,8,4,3,7,2,5,0,5,8,6,5,7,7,6,4,5,3,5,2,4,1,2,7,7,0,9,7,7,9,6,4,4,2,1,5,2,6,4,4,8,5,7,3,4,4,0,5,1,5,6,5,6,4,4,8,6,4,5,5,5,1,8,6,6,7,6,3,6,3,8,10,3,5,7,5,1,4,5,4,5,7,4,7,5,2,2,5,7,4,8,9,6,2,4,8,8,5,5,6,6,5,6,7,5,5,5,7,8,6,4,5,5,7,1,6,6,4,6,3,5,6,2,3,5,9,7,3,4,6,5,5,5,5,5,7,7,5,8,6,6,5,7,4,3,4,6,4,6,2,6,4,5,3,5,7,4,5,0,6,2,9,7,5,6,3,3,4,7,8,3,4,4,7,5,5,,,82,72,76,72,86,70,84,92,83,84,70,66,72,76,94,78,89,83,83,84,92,76,89,83,67,77,71,69,79,90,84,76,75,84,82,93,72,82,73,102,98,72,99
169,3,5,4,4,2,9,7,2,5,6,0,2,5,4,5,3,5,7,4,5,3,6,7,5,7,6,8,7,2,5,7,9,6,1,7,5,4,2,0,7,6,4,2,6,5,6,3,4,6,6,7,8,6,7,4,0,5,5,6,4,4,7,2,7,2,4,7,8,2,6,9,4,8,6,8,7,3,4,6,5,3,5,6,5,5,4,10,4,-1,6,9,7,6,5,5,7,4,4,6,8,4,8,4,3,8,3,5,5,6,1,1,3,3,2,6,3,6,6,7,5,5,5,0,5,6,4,5,2,4,5,3,6,7,4,5,4,6,4,10,7,5,6,5,4,7,6,7,3,6,4,4,3,6,8,5,4,6,5,5,6,2,7,8,4,6,4,2,9,5,3,4,6,7,7,5,8,5,7,4,8,2,5,2,4,4,5,6,5,,,81,79,57,84,80,77,74,81,73,79,80,76,87,66,75,81,69,81,78,60,78,104,91,75,79,80,81,76,67,70,81,76,67,81,66,70,112,91,60,77,83,99,103
170,6,3,3,3,6,4,3,3,2,3,6,4,8,-1,5,4,3,5,6,5,7,5,5,7,3,2,4,0,6,5,6,4,7,5,1,2,8,7,5,5,5,4,3,5,2,5,8,8,7,4,6,2,5,5,3,9,8,3,4,6,7,5,8,4,0,4,7,7,3,2,3,4,6,5,7,7,4,4,7,6,5,6,6,4,4,4,8,7,4,10,6,6,3,3,6,5,4,3,6,4,0,2,3,4,8,8,4,5,4,8,5,5,1,4,4,2,6,6,8,4,4,3,6,2,5,6,4,5,3,7,2,9,2,6,5,3,3,5,5,3,5,7,3,2,2,6,8,4,7,4,4,3,5,3,8,5,4,4,2,5,4,6,11,9,6,8,5,2,3,5,4,6,9,6,4,3,6,4,3,3,2,4,4,5,7,4,7,1,,,65,77,81,75,95,84,83,74,78,86,75,65,75,91,92,82,72,62,88,75,79,82,66,82,98,99,76,76,58,75,83,74,68,72,51,90,72,74,76,68,82,71,101
171,3,4,4,7,6,5,2,5,5,7,7,4,8,4,5,7,5,5,7,8,6,2,6,3,8,4,5,4,4,4,4,2,4,6,8,5,5,8,3,5,8,3,4,3,2,10,6,3,5,5,9,8,7,2,7,3,3,6,5,4,7,5,8,4,6,4,0,8,1,6,2,8,2,6,4,5,5,3,6,7,1,6,7,8,6,4,3,2,4,8,4,6,7,3,8,4,7,3,5,7,4,5,8,7,3,5,11,6,1,4,3,3,2,2,5,5,6,-1,8,5,6,9,5,5,3,2,5,5,3,6,2,3,4,5,4,7,5,5,6,4,8,3,3,5,4,2,2,4,4,6,5,7,5,1,5,7,4,4,6,7,6,4,10,8,6,10,4,9,3,5,5,4,6,5,11,7,4,5,6,8,4,3,5,6,3,5,5,8,,,78,83,64,81,78,66,98,66,67,69,76,82,101,90,87,78,82,89,74,73,74,90,78,106,71,91,84,60,78,95,75,80,62,63,89,79,88,78,89,82,81,68,76
172,7,5,10,6,0,6,8,6,4,2,7,6,5,4,6,5,7,5,6,3,3,3,5,3,4,4,5,6,7,6,6,6,4,2,6,2,6,4,4,7,7,7,8,4,4,6,4,5,7,8,2,7,6,7,5,4,4,0,4,6,2,5,0,5,5,5,8,8,4,2,4,3,5,3,2,6,4,8,4,7,7,9,2,4,5,4,5,6,3,5,5,5,6,5,7,4,5,8,7,8,3,7,5,5,4,7,4,4,4,8,4,4,1,8,7,2,7,6,6,6,5,7,1,4,6,0,4,3,2,2,4,4,5,3,7,5,3,3,9,1,6,3,5,5,4,4,6,5,10,3,6,4,4,3,6,9,3,5,6,6,3,8,5,4,9,4,5,3,8,0,9,7,4,5,8,3,3,4,2,4,1,2,7,10,7,3,3,6,,,75,95,88,96,66,87,79,88,83,70,82,58,84,79,88,84,94,79,69,85,83,74,65,83,58,75,61,78,73,77,74,85,70,90,103,94,80,84,81,85,72,86,86
173,6,6,9,3,6,5,2,8,7,4,4,6,2,8,5,6,3,4,6,6,8,5,5,7,7,4,2,5,8,4,4,5,6,4,1,7,5,5,3,7,-1,4,3,1,7,6,4,3,9,3,4,0,9,3,4,3,4,10,2,6,7,4,4,5,6,3,5,10,6,6,4,2,1,7,6,4,4,5,4,6,4,7,6,7,7,2,4,8,2,7,2,6,5,2,5,5,2,6,4,6,2,6,5,8,3,4,7,4,1,4,5,4,4,5,9,5,6,5,6,7,4,4,6,8,4,6,3,6,2,6,6,2,4,9,6,5,5,8,6,9,5,5,7,4,7,0,2,5,8,5,4,2,5,6,7,4,6,2,4,9,4,4,3,8,4,5,6,4,4,6,4,5,2,0,6,5,4,3,4,6,1,5,3,4,7,7,2,9,,,68,88,76,74,77,83,86,80,83,82,76,82,90,82,87,74,72,90,68,77,85,88,70,72,74,73,83,94,86,71,78,71,78,83,78,87,71,72,83,62,83,94,90
174,2,4,9,5,3,3,6,5,7,3,7,4,3,5,5,6,3,6,6,4,5,5,6,3,6,4,7,1,3,4,4,4,6,3,6,3,2,7,4,0,9,7,6,6,2,7,5,6,6,2,6,6,3,6,7,7,4,9,4,4,5,1,8,10,2,2,6,7,6,7,5,5,4,6,4,3,1,6,4,4,6,5,4,3,5,7,3,7,6,5,2,5,6,7,4,4,3,7,5,3,2,2,4,2,4,6,3,5,6,8,9,3,6,3,6,5,8,9,5,6,6,3,4,7,8,10,5,5,3,2,4,6,6,7,5,6,7,2,3,5,4,6,2,10,2,7,3,4,7,2,7,3,8,8,4,4,4,5,4,1,2,5,5,8,9,7,4,6,3,7,5,5,6,5,6,5,9,5,7,0,3,-1,7,6,7,6,1,5,,,89,81,82,87,71,66,92,93,66,72,88,79,65,96,87,54,83,71,67,79,82,95,68,80,75,80,76,87,74,85,81,74,73,86,98,76,92,83,86,65,81,87,87
175,8,6,6,3,8,7,5,5,5,6,7,4,3,3,4,7,3,7,4,4,6,3,9,8,6,2,5,5,4,4,7,4,7,6,5,5,4,9,4,6,3,3,5,8,8,4,6,4,3,7,1,6,2,7,6,5,4,4,7,7,5,9,4,5,7,3,4,4,6,5,6,8,3,6,5,3,6,6,6,6,2,7,5,6,6,6,6,4,4,3,3,2,7,5,7,8,7,5,7,6,5,3,6,3,6,3,8,9,4,5,6,5,3,3,7,6,2,3,6,7,6,5,4,6,3,6,6,4,7,6,6,5,4,4,4,3,4,4,6,4,6,5,4,8,5,1,6,5,5,2,3,6,7,1,3,6,4,4,5,6,8,3,6,6,7,3,2,7,7,8,5,7,7,4,2,7,3,5,5,3,6,5,5,8,7,6,9,3,,,83,70,89,86,72,74,69,87,62,65,90,77,76,87,84,90,77,98,74,92,85,86,86,68,63,76,87,89,79,81,82,101,74,74,81,85,74,76,88,92,83,84,89
176,6,3,6,3,5,5,6,5,2,6,5,-1,7,5,11,7,6,2,6,6,2,1,6,4,5,3,2,5,4,5,7,4,4,4,6,4,3,6,6,9,5,7,4,3,2,6,4,6,8,1,7,8,5,3,2,2,7,5,7,0,6,8,3,4,4,5,7,5,2,4,3,6,9,6,6,5,4,5,5,6,4,5,7,6,8,7,3,5,3,4,4,5,6,5,1,1,4,4,6,7,3,10,10,2,4,7,5,6,5,6,7,3,5,5,6,4,4,6,6,6,7,6,5,10,3,2,5,5,5,3,6,3,7,3,5,7,8,7,6,5,1,3,5,8,5,10,4,3,4,1,5,3,8,0,6,6,4,4,5,6,10,7,4,3,6,5,6,5,3,9,8,4,5,2,2,5,5,6,7,4,4,6,7,2,4,6,4,6,,,72,70,75,80,102,96,84,56,81,82,63,83,73,92,79,80,77,80,80,79,60,68,79,67,80,70,93,77,78,89,74,84,57,97,87,86,79,68,71,88,82,89,96
